match_id,team,opponent,period,minute_bin,metric_name,metric_value,metric_unit,zone,channel,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,danger_entries,94,count,,,,FCK period 2: danger entries = 94.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,threat,4.4254,index,,,,FCK period 2: threat = 4.43.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,threat_per_possession,0.0421,index,,,,FCK period 2: threat per possession = 0.04.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,threat_per_attacking_action,0.022,index,,,,FCK period 2: threat per attacking action = 0.02.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,recoveries,69,count,,,,FCK period 2: recoveries = 69.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,interceptions,59,count,,,,FCK period 2: interceptions = 59.00.,Defensive Behaviour & Transitions,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,tackles,19,count,,,,FCK period 2: tackles = 19.00.,Defensive Behaviour & Transitions,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,high_recoveries,25,count,,,,FCK period 2: high recoveries = 25.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,dangerous_losses,42,count,,,,FCK period 2: dangerous losses = 42.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,fast_attacks,23,count,,,,FCK period 2: fast attacks = 23.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,1,,possession_proxy,0.5098,share,,,balanced,FCK held a 51.0% action-share possession proxy in this period.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,possession_proxy,0.4902,share,,,balanced,FCM held a 49.0% action-share possession proxy in this period.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,possession_proxy,0.4967,share,,,balanced,FCM held a 49.7% action-share possession proxy in this period.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,possession_proxy,0.5033,share,,,balanced,FCK held a 50.3% action-share possession proxy in this period.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,1,,field_tilt,0.4209,share,,,balanced,FCK owned 42.1% of attacking-third actions in this period.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,field_tilt,0.5791,share,,,edge,FCM owned 57.9% of attacking-third actions in this period.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,field_tilt,0.54,share,,,edge,FCM owned 54.0% of attacking-third actions in this period.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,field_tilt,0.46,share,,,balanced,FCK owned 46.0% of attacking-third actions in this period.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,1,,territorial_dominance_by_period,0.4209,count,,,balanced,FCK recorded a 42.1% territorial dominance score for this period.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,1,,territorial_dominance_by_period,0.5791,count,,,edge,FCM recorded a 57.9% territorial dominance score for this period.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,territorial_dominance_by_period,0.54,count,,,edge,FCM recorded a 54.0% territorial dominance score for this period.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,territorial_dominance_by_period,0.46,count,,,balanced,FCK recorded a 46.0% territorial dominance score for this period.,Executive Match Overview,grouped bar chart,medium
