match_id,team,opponent,period,minute_bin,metric_name,metric_value,metric_unit,zone,channel,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,threat,1.4374,index,middle_third,left_channel,moderate,FCM generated 1.44 threat in middle_third/left_channel.,Chance Creation & Final Third,pitch heatmap,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,total_actions,73,count,attacking_third,left_channel,high,FCM generated 73.00 total actions in attacking_third/left_channel.,Executive Match Overview,pitch heatmap,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,progressive_passes,1,count,attacking_third,left_channel,moderate,FCM generated 1.00 progressive passes in attacking_third/left_channel.,Territory & Control,pitch heatmap,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,final_third_entries,0,count,attacking_third,left_channel,low,FCM generated 0.00 final third entries in attacking_third/left_channel.,Executive Match Overview,pitch heatmap,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,box_entries,22,count,attacking_third,left_channel,high,FCM generated 22.00 box entries in attacking_third/left_channel.,Chance Creation & Final Third,pitch heatmap,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,dangerous_losses,0,count,attacking_third,left_channel,low,FCM generated 0.00 dangerous losses in attacking_third/left_channel.,Chance Creation & Final Third,pitch heatmap,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,recoveries,20,count,attacking_third,left_channel,high,FCM generated 20.00 recoveries in attacking_third/left_channel.,Executive Match Overview,pitch heatmap,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,threat,1.9544,index,attacking_third,left_channel,moderate,FCM generated 1.95 threat in attacking_third/left_channel.,Chance Creation & Final Third,pitch heatmap,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,total_actions,58,count,defensive_third,left_channel,high,FCM generated 58.00 total actions in defensive_third/left_channel.,Executive Match Overview,pitch heatmap,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,progressive_passes,1,count,defensive_third,left_channel,moderate,FCM generated 1.00 progressive passes in defensive_third/left_channel.,Territory & Control,pitch heatmap,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,final_third_entries,0,count,defensive_third,left_channel,low,FCM generated 0.00 final third entries in defensive_third/left_channel.,Executive Match Overview,pitch heatmap,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,box_entries,0,count,defensive_third,left_channel,low,FCM generated 0.00 box entries in defensive_third/left_channel.,Chance Creation & Final Third,pitch heatmap,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,dangerous_losses,0,count,defensive_third,left_channel,low,FCM generated 0.00 dangerous losses in defensive_third/left_channel.,Chance Creation & Final Third,pitch heatmap,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,recoveries,19,count,defensive_third,left_channel,high,FCM generated 19.00 recoveries in defensive_third/left_channel.,Executive Match Overview,pitch heatmap,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,,,threat,0.14,index,defensive_third,left_channel,moderate,FCM generated 0.14 threat in defensive_third/left_channel.,Chance Creation & Final Third,pitch heatmap,high
